customerID,Customer Title,Customer Birth Date,Came From Paid Acq?,# Months since first Purchase,InternetService,Has contacted CS,Has RakutenTV,PaymentMethod,Last Purchase Amount,Total Purchase Amount,Churn
4778-IZARL,Miss,06/24/1970,Yes,63.0,,Yes,Yes,Credit card,110.1,6705.7,No
0432-CAJZV,Miss,05/21/1950,No,3.0,,,Yes,PayPal,90.7,237.65,No
7008-LZVOZ,Ms,08/14/1968,Yes,66.0,,No,No internet service,Credit card,25.3,1672.35,No
8868-WOZGU,Mr,03/08/1974,No,28.0,,Yes,Yes,Credit card,105.7,2979.5,Yes
1200-TUZHR,Miss,10/30/1963,No,8.0,,,No,Bank transfer (automatic),85.2,695.75,No
9365-CSLBQ,Mr,07/27/1965,No,71.0,,Yes,No internet service,Credit card,24.35,1654.6,No
1334-FJSVR,Mr,07/01/1960,No,1.0,DSL,No,No,Credit card,24.25,24.25,Yes
5884-FBCTL,Mr,10/10/1967,Yes,72.0,,No,No internet service,Bank transfer (automatic),25.1,1857.85,No
7130-CTCUS,Mr,01/10/1972,Yes,16.0,,No,No,Credit card,54.55,825.1,No
6242-FEGFD,Mr,12/12/1967,Yes,66.0,,,No,Credit card,96.6,6424.25,No
7625-XCQRH,Mr,07/03/1950,No,11.0,,,No,Credit card,76.5,837.95,Yes
6194-HBGQN,Miss,12/02/1975,No,51.0,,No,Yes,PayPal,81.15,4126.2,No
7634-WSWDB,Ms,11/15/1954,No,8.0,,No,No,Credit card,38.5,330.8,No
6986-IXNDM,Mr,01/03/1975,No,14.0,,Yes,Yes,Credit card,92.9,1337.45,No
1731-TVIUK,Mr,05/01/1973,No,4.0,DSL,Yes,No,Credit card,93.5,362.2,Yes
2987-BJXIK,Mr,09/02/1961,No,70.0,,No,Yes,Credit card,84.7,5991.05,No
9769-TSBZE,Ms,01/17/1967,No,70.0,,No,No,Credit card,66.0,4891.5,No
0406-BPDVR,Miss,12/17/1960,Yes,54.0,DSL,No,Yes,Credit card,101.5,5373.1,Yes
0618-XWMSS,Mr,09/01/1950,No,28.0,,,No,,74.9,2068.55,Yes
1395-WSWXR,Mr,03/07/1963,No,24.0,,,No internet service,Bank transfer (automatic),20.75,487.05,No
6023-GSSXW,Mr,11/18/1972,Yes,69.0,,,No,Credit card,61.45,4131.2,No
6752-APNJL,Mr,03/27/1950,Yes,42.0,,No,No,,54.5,2301.15,No
5276-KQWHG,Ms.,08/18/1967,No,2.0,Fiber optic,Yes,No,Credit card,69.6,131.65,Yes
0420-HLGXF,Mr,01/01/2021,No,39.0,Fiber optic,Yes,Yes,Credit card,99.75,4036,No
7446-KQISO,Mr,01/31/1972,Yes,45.0,DSL,Yes,Yes,Credit card,109.75,4900.65,No
9823-EALYC,Ms,07/05/1957,Yes,72.0,DSL,Banana,Yes,Credit card,80.85,5727.45,No
0582-AVCLN,Mr,06/29/1953,No,38.0,,No,No internet service,Credit card,20.3,743.05,No
5803-NQJZO,Mr,10/03/1951,Yes,72.0,,No,No,PayPal,67.8,4804.65,No
2565-JSLRY,Mr ,06/15/1960,No,1.0,Orange,Yes,No internet service,PayPal,24.05,24.05,Yes
2607-DHDAK,Ms,10/12/1957,Yes,72.0,,No,No internet service,Credit card,19.8,1414.65,No
1073-XXCZD,Mr ,05/05/1967,Yes,55.0,,Yes,No internet service,Credit card,25.7,1443.65,No
0743-HRVFF,Miss,01/01/1900,Yes,51.0,,Yes,Yes,,56.15,2898.95,No
4006-HKYHO,Miss,10/14/1966,No,63.0,DSL,Yes,Yes,Credit card,86.7,5309.5,No
3727-JEZTU,Miss,12/11/1971,No,1.0,,No,No internet service,Bank transfer (automatic),20.4,20.4,No
8143-ETQTI,Mr,04/27/1966,Yes,23.0,Fiber optic,No,No internet service,Credit card,19.65,451.55,No
6689-KXGBO,Miss,11/26/1951,No,1.0,,No,No,Credit card,50.55,50.55,Yes
9667-TKTVZ,Ms,02/11/1959,No,2.0,,No,No,Bank transfer (automatic),54.35,117.05,No
3657-COGMW,Ms.,07/18/1967,No,52.0,Fiber optic,,Yes,Credit card,108.1,5839.3,No
8570-KLJYJ,Mr,11/25/1961,No,36.0,Orange,No,No,,54.45,1893.5,No
7754-IXRMC,Mr,09/25/1978,No,1.0,,No,No,Bank transfer (automatic),45.35,45.35,No
9473-CBZOP,Mr ,08/23/1954,No,28.0,,No,No,Credit card,59.0,1654.45,No
2969-WGHQO,Miss,08/15/1968,Yes,7.0,,Yes,Yes,Bank transfer (automatic),69.45,477.05,No
6615-NGGZJ,Mr,11/09/1960,No,14.0,DSL,Yes,Yes,Credit card,100.55,1415.55,Yes
4334-HOWRP,Miss,01/09/1960,Yes,72.0,,No,Yes,Credit card,64.95,4546,No
4255-DDUOU,Mr,02/28/1955,Yes,1.0,,Yes,No internet service,Credit card,20.5,20.5,Yes
5863-OOKCL,Mr,11/21/1965,No,10.0,Fiber optic,Yes,No internet service,Credit card,18.85,163.2,No
1686-STUHN,Miss,08/27/1966,No,42.0,,,No internet service,Credit card,19.8,849.9,No
1329-VHWNP,Mr,02/02/1955,No,7.0,,Yes,No,Credit card,25.05,189.95,No
2984-MIIZL,Ms,06/03/1979,No,4.0,,Yes,No,Credit card,74.8,321.9,Yes
0266-GMEAO,Mr,03/30/1951,Yes,72.0,,,Yes,Credit card,114.3,8058.55,No
5590-YRFJT,Mr,07/29/1952,Yes,20.0,,Yes,No,,24.45,482.8,Yes
5574-NXZIU,Miss,12/17/1968,No,63.0,,Yes,Yes,Credit card,109.2,7049.75,No
0019-GFNTW,Mr,05/26/1961,No,56.0,Fiber optic,Yes,No,Credit card,45.05,2560.1,No
4256-ZWTZI,Ms,05/26/1963,No,5.0,,No,No,Credit card,51.0,286.8,No
8309-PPCED,Mr,12/14/1963,Yes,72.0,DSL,No,Yes,Credit card,110.45,7982.5,No
4098-NAUKP,Mr,05/18/1958,Yes,68.0,,Yes,No,Credit card,84.65,5683.6,No
5196-WPYOW,Ms,11/05/1952,Yes,67.0,,Yes,No,Credit card,60.05,3994.05,No
4608-LCIMN,Mr,05/01/1967,Yes,8.0,,No,No,Credit card,44.65,369.15,No
1485-YDHMM,Miss,04/20/1954,Yes,52.0,Fiber optic,Yes,No,Credit card,93.25,4631.7,No
4054-CUMIA,Mr,01/14/1969,Yes,18.0,,Yes,No internet service,Credit card,20.25,401.95,No
0603-TPMIB,Mr,06/10/1967,Yes,59.0,,Yes,No internet service,Bank transfer (automatic),25.45,1534.05,No
2525-GVKQU,Mr,04/15/1960,No,60.0,,No,No internet service,Credit card,20.6,1093,No
8161-QYMTT,Ms,05/14/1950,No,7.0,,No,Yes,Credit card,94.1,701.3,No
9581-GVBXT,Mr,10/18/1957,Yes,59.0,,No,No,Bank transfer (automatic),34.8,1980.3,No
5862-BRIXZ,Mr ,11/08/1963,No,46.0,,No,Yes,Credit card,60.75,2893.4,No
5404-GGUKR,Mr,01/22/1962,No,5.0,,Yes,No,Bank transfer (automatic),51.35,262.3,No
3308-JSGML,Mr,09/07/1971,Yes,59.0,,No,Yes,Credit card,64.05,3886.85,No
2126-GSEGL,Mr,09/08/1979,Yes,70.0,,No,Yes,Credit card,84.8,5917.55,No
3677-TNKIO,Ms,03/14/1968,No,14.0,,Yes,No,,71.0,914,Yes
0440-QEXBZ,Mr,04/07/1955,No,44.0,,No,No,Credit card,50.15,2139.1,No
2434-EEVDB,Mr,10/06/1967,Yes,64.0,,Banana,Yes,Credit card,94.6,5948.7,No
6762-QVYJO,Mr,09/13/1977,Yes,58.0,Fiber optic,,Yes,Credit card,59.75,3624.35,No
6199-IWKGC,Miss,01/08/1963,Yes,46.0,,Yes,Yes,Credit card,100.25,4753.85,No
2675-DHUTR,Mr,04/26/1975,Yes,58.0,,No,Yes,Credit card,98.9,5780.7,No
8152-VETUR,Ms,01/07/1976,Yes,72.0,,No,Yes,PayPal,97.7,6869.7,No
9667-EQRXU,Mr,10/12/1975,No,30.0,,No,Yes,PayPal,40.3,1172.95,Yes
7446-YPODE,Ms.,02/06/1966,No,11.0,,No,No,Credit card,60.25,662.95,No
9522-BNTHX,Mr,09/03/1952,No,34.0,Fiber optic,Yes,Yes,Credit card,56.25,1765.95,No
4676-WLUHT,Mr,07/14/1962,No,54.0,Fiber optic,,No,Bank transfer (automatic),46.2,2431.95,No
3329-WDIOK,Miss,12/09/1967,No,3.0,,No,Yes,Credit card,50.6,155.35,Yes
7980-MHFLQ,Miss,06/28/1977,Yes,72.0,,No,No internet service,Credit card,24.9,1859.2,No
2873-ZLIWT,Mr,10/16/1963,Yes,40.0,,No,No,Credit card,84.85,3303.05,Yes
3415-TAILE,Mr,04/17/1969,Yes,2.0,,No,Yes,Credit card,65.7,134.35,Yes
0757-WCUUZ,Mr,03/11/1974,Yes,54.0,DSL,Yes,No,Credit card,63.35,3409.1,No
1629-DQQVB,Mr,07/23/1965,No,14.0,,No,No,Credit card,50.1,709.5,No
1915-IOFGU,Mr,06/29/1961,No,1.0,Fiber optic,Yes,No,Bank transfer (automatic),70.5,70.5,Yes
3045-XETSH,Mr,06/03/1957,No,10.0,,Yes,No,Credit card,94.85,953.45,Yes
0374-AACSZ,Mr,01/28/1961,No,1.0,,Yes,No,Credit card,50.15,50.15,No
7239-HZZCX,Mr,10/03/1955,No,1.0,Orange,Yes,No internet service,PayPal,19.75,19.75,Yes
4872-VXRIL,Ms,08/26/1969,No,56.0,DSL,Yes,No,PayPal,64.65,3665.55,No
9140-CZQZZ,Miss,12/15/1977,Yes,68.0,Orange,No,Yes,Credit card,79.6,5515.8,No
3423-HHXAO,Ms,05/30/1951,Yes,14.0,Fiber optic,No,No internet service,PayPal,19.5,272,No
9938-TKDGL,Miss,05/21/1961,Yes,68.0,,No,Yes,,99.55,6668,No
0531-ZZJWQ,Mr,03/22/1970,Yes,55.0,,Yes,No,Bank transfer (automatic),74.0,4052.4,No
6537-QLGEX,Ms,01/25/1970,No,16.0,DSL,No,Yes,Credit card,38.9,664.4,No
2688-BHGOG,Ms,11/30/1970,No,9.0,,,No,Credit card,79.55,718.55,No
7683-CBDKJ,Ms.,12/31/1973,Yes,14.0,,No,Yes,Credit card,65.45,937.6,Yes
0946-CLJTI,Ms.,04/29/1964,Yes,58.0,DSL,No,Yes,PayPal,98.7,5812.6,Yes
3160-TYXLT,Mr,12/01/1957,No,53.0,,No,No,Credit card,46.3,2546.85,No
1325-USMEC,Mr,04/24/1960,Yes,70.0,,Yes,Yes,Credit card,99.35,6944.5,No
0916-QOFDP,Ms,01/06/1973,Yes,14.0,Fiber optic,Yes,Yes,Credit card,95.8,1346.3,No
0628-CNQRM,Mr,08/31/1972,Yes,22.0,Orange,Yes,Yes,Credit card,67.5,1544.05,Yes
5606-AMZBO,Mr,08/28/1978,Yes,10.0,,,No,Credit card,78.15,765.15,No
6199-IPCAO,Mr,06/26/1971,Yes,29.0,,,No internet service,Credit card,26.1,692.55,No
7665-TOALD,Miss,06/16/1955,No,1.0,,No,No,Credit card,69.6,69.6,Yes
0112-QWPNC,Mr,11/22/1951,Yes,49.0,DSL,No,Yes,Credit card,84.35,4059.35,Yes
0324-BRPCJ,Mr,07/09/1977,Yes,68.0,,Yes,Yes,Credit card,100.2,6851.65,Yes
2777-PHDEI,Mr,06/14/1960,No,1.0,Fiber optic,No,Yes,Credit card,78.05,78.05,Yes
5640-CAXOA,Mr,11/09/1976,No,30.0,,Yes,No,Credit card,40.35,1187.05,No
2235-EZAIK,Mr,02/16/1977,Yes,72.0,,Yes,Yes,Credit card,79.2,5401.9,No
3847-BAERP,Mr,10/16/1965,No,10.0,Fiber optic,Yes,No internet service,Credit card,20.9,247,No
1196-AMORA,Mr,03/02/1979,No,7.0,,No,No,Bank transfer (automatic),73.6,520,Yes
4282-YMKNA,Mr,01/31/1969,No,9.0,,No,No,Bank transfer (automatic),74.75,706.6,Yes
1453-RZFON,Mr,11/10/1959,No,1.0,,Yes,No,Credit card,49.9,49.9,No
8263-OKETD,Mr,10/17/1963,No,20.0,,No,No,Credit card,68.9,1370.35,No
0670-KDOMA,Mr,01/01/1900,No,1.0,,No,No internet service,PayPal,20.25,20.25,No
2476-YGEFM,Ms,02/08/1968,No,29.0,,No,No,Credit card,76.0,2215.25,No
8687-BAFGU,Mr,07/13/1976,No,1.0,,Yes,No,Credit card,74.0,74,No
0641-EVBOJ,Ms,12/06/1977,No,3.0,Fiber optic,No,No,Bank transfer (automatic),82.3,214.4,No
0829-XXPLX,Ms.,12/19/1959,No,20.0,,No,Yes,Credit card,89.4,1871.15,No
9974-JFBHQ,Miss,10/15/1975,No,64.0,Fiber optic,Yes,Yes,Credit card,99.15,6171.2,No
5356-RHIPP,Ms,08/10/1955,No,1.0,Fiber optic,Yes,No internet service,Credit card,20.2,20.2,Yes
6624-JDRDS,Mr ,04/18/1967,No,6.0,,Yes,No,Credit card,29.45,161.45,No
0608-JDVEC,Mr,06/20/1966,Yes,50.0,Fiber optic,No,No internet service,Credit card,19.8,1013.2,No
9780-FKVVF,Mr,01/27/1974,No,6.0,,Yes,No,Bank transfer (automatic),59.15,336.7,No
1919-RTPQD,Miss,01/06/1968,Yes,7.0,,No,No,Credit card,44.75,333.65,No
5214-NLTIT,Mr,11/02/1951,Yes,72.0,,No,No,Credit card,90.8,6511.8,No
3345-PBBFH,Ms,06/11/1973,Yes,8.0,,No,No,PayPal,49.55,393.45,No
5055-BRMNE,Ms,05/09/1955,Yes,67.0,,No,Yes,Credit card,106.7,7009.5,No
9189-JWSHV,Mr,03/03/1957,Yes,24.0,,Yes,Yes,PayPal,93.55,2264.05,Yes
2190-PHBHR,Miss,07/18/1951,Yes,72.0,,Yes,No,Bank transfer (automatic),94.45,6921.7,No
2650-GYRYL,Miss,05/12/1957,Yes,33.0,,No,No internet service,Credit card,19.45,600.25,No
0746-JTRFU,Mr,09/17/1957,No,2.0,,No,No,Credit card,25.05,56.35,Yes
5208-FVQKB,Mr,09/30/1961,Yes,70.0,,No,No,Bank transfer (automatic),67.95,4664.15,No
7184-LRUUR,Mr,02/20/1963,No,22.0,DSL,Yes,Yes,Credit card,65.25,1441.8,No
6627-CFOSN,Miss,05/27/1968,No,59.0,,Yes,No,Credit card,99.45,5623.7,No
3982-JGSFD,Mr,08/12/1957,No,36.0,DSL,Yes,No internet service,Credit card,20.35,695.85,No
1574-DYCWE,Ms,01/10/1967,Yes,51.0,,Yes,No internet service,Credit card,19.95,1028.75,No
7247-XOZPB,Miss,02/11/1953,Yes,53.0,Fiber optic,No,Yes,Bank transfer (automatic),77.4,4155.95,No
2466-FCCPT,Mr,06/25/1974,Yes,20.0,Fiber optic,Banana,No internet service,Credit card,19.7,395.6,No
6211-WWLTF,Mr,09/21/1978,Yes,63.0,,Banana,Yes,Credit card,99.7,6330.4,No
4826-TZEVA,Mr,09/14/1975,No,40.0,,No,No,Credit card,74.8,2971.7,No
6016-NXBNJ,Mr ,04/01/1963,No,35.0,,Yes,No internet service,Credit card,19.15,638,No
9138-EFSMO,Mr,04/25/1959,Yes,26.0,,Yes,No,Credit card,78.95,2034.25,No
0576-WNXXC,Mr,12/18/1957,Yes,27.0,DSL,No,No,Credit card,95.55,2510.2,Yes
4632-XJMEX,Miss,09/15/1974,No,53.0,,No,No,Credit card,62.85,3419.5,No
8910-LEDAG,Miss,11/17/1978,Yes,34.0,,No,No,Credit card,71.55,2427.35,No
3452-GWUIN,Mr,02/10/1954,Yes,19.0,Fiber optic,No,Yes,Credit card,94.95,1760.25,No
2716-GFZOR,Miss,02/24/1977,Yes,43.0,,No,No,Credit card,86.1,3551.65,No
3724-UCSHY,Mr ,07/19/1955,Yes,6.0,,Yes,No internet service,Bank transfer (automatic),19.55,122.9,No
8626-XHBIE,Mr,08/07/1968,No,56.0,,No,No internet service,Credit card,24.8,1424.2,No
4628-CTTLA,Mr,08/19/1962,No,57.0,,No,Yes,Credit card,39.3,2111.45,Yes
3192-LNKRK,Mr,09/02/1958,Yes,34.0,,Yes,Yes,Credit card,84.05,2909.95,No
4439-YRNVD,Ms,02/03/1956,No,10.0,Fiber optic,No,No,Credit card,36.25,374,No
2876-VBBBL,Mr,07/05/1972,No,1.0,,Yes,No internet service,Credit card,20.25,20.25,Yes
6834-NXDCA,Miss,04/12/1953,No,13.0,,Yes,No,Credit card,23.9,300.8,Yes
2208-UGTGR,Mr,06/09/1973,No,56.0,Fiber optic,,Yes,Credit card,98.6,5581.05,No
3005-TYFRD,Mr,05/31/1971,Yes,55.0,,Yes,Yes,Credit card,103.65,5676.65,No
8670-MEFCP,Mr ,12/17/1974,Yes,36.0,,No,Yes,Credit card,92.9,3379.25,No
3079-BCHLN,Mr,07/31/1956,Yes,47.0,Fiber optic,No,No internet service,Credit card,19.9,942.95,No
7777-UNYHB,Miss,08/11/1965,Yes,12.0,,Yes,No internet service,Credit card,20.1,232.4,No
5597-GLBUC,Ms,03/02/1967,No,1.0,Fiber optic,Yes,Yes,Credit card,85.45,85.45,Yes
7278-CKDNC,Mr,08/11/1953,No,24.0,,Banana,No,Credit card,80.5,2088.45,No
2748-MYRVK,Mr,09/06/1969,No,63.0,,Yes,Yes,Credit card,99.9,6137,Yes
8450-UYIBU,Ms,09/01/1961,No,35.0,,No,Yes,Credit card,39.85,1434.6,No
2969-VAPYH,Miss,07/31/1962,No,67.0,,No,No,Credit card,60.5,3870,No
4822-YCXMX,Mr,03/29/1966,No,25.0,DSL,No,No,Credit card,84.8,2043.45,Yes
7181-OQCUT,Mr,01/03/1962,No,21.0,DSL,No,Yes,Credit card,103.85,2215,No
8474-UMLNT,Mr,08/14/1970,No,13.0,,No,No,Bank transfer (automatic),67.8,842.25,No
9821-POOTN,Mr,06/08/1964,Yes,35.0,Fiber optic,No,No,Credit card,75.2,2576.2,Yes
3836-FZSDJ,Miss,07/12/1979,Yes,71.0,,Yes,No internet service,Bank transfer (automatic),24.85,1901,No
9142-XMYJH,Mr,01/15/1972,No,29.0,DSL,No,No internet service,Credit card,19.35,601.6,No
6559-ILWKJ,Miss,11/20/1979,Yes,71.0,,Yes,Yes,Credit card,49.35,3515.25,Yes
0187-QSXOE,Ms.,05/27/1965,Yes,7.0,,Yes,Yes,Credit card,89.0,605.45,No
7733-UDMTP,Mr,09/15/1978,No,57.0,Fiber optic,No,Yes,Bank transfer (automatic),55.0,3094.05,No
2649-HWLYB,Mr,09/26/1963,Yes,65.0,,Yes,No,Credit card,76.15,4929.55,No
5214-CHIWJ,Mr,05/30/1969,No,27.0,Fiber optic,No,No internet service,Credit card,20.3,595.05,No
4229-CZMLL,Mr,10/18/1967,No,6.0,,No,No,Credit card,74.9,469.8,Yes
6904-JLBGY,Mr ,12/24/1953,No,72.0,,Yes,Yes,Credit card,117.35,8436.25,No
2465-BLLEU,Mr,11/10/1973,No,1.0,,No,No internet service,Credit card,19.75,19.75,No
1685-VAYJF,Miss,03/08/1959,No,11.0,Fiber optic,No,No,Credit card,45.2,492,No
8874-EJNSR,Ms,07/11/1959,Yes,39.0,,Yes,No internet service,Credit card,25.2,987.95,No
6917-YACBP,Mr,10/23/1973,No,59.0,,Yes,No,,89.75,5496.9,No
5049-MUBWG,Ms.,12/24/1955,No,26.0,,,Yes,PayPal,75.0,1908.35,No
4223-WOZCM,Miss,10/15/1956,No,2.0,DSL,Banana,No,Credit card,49.95,107.1,No
0769-MURVM,Miss,10/17/1960,Yes,72.0,,Yes,Yes,Bank transfer (automatic),65.7,4575.35,No
9253-VIFJQ,Mr,11/28/1976,Yes,65.0,,Yes,No,Credit card,67.05,4309.55,No
7030-FZTFM,Mr,09/26/1962,Yes,72.0,DSL,Banana,Yes,Credit card,110.9,7922.75,No
9741-YLNTD,Mr ,02/26/1952,No,6.0,,Yes,No,Credit card,87.95,522.35,No
5917-RYRMG,Miss,11/26/1963,No,32.0,Orange,Yes,No internet service,Credit card,19.8,587.7,No
5120-ZBLAI,Mr,03/01/1977,Yes,50.0,Fiber optic,No,Yes,Credit card,75.7,3876.2,No
1194-BHJYC,Mr,11/18/1963,Yes,61.0,,Yes,Yes,Credit card,62.15,3778.85,No
3663-MITLP,Mr,09/28/1977,No,15.0,DSL,Yes,Yes,PayPal,101.25,1457.25,Yes
0906-QVPMS,Ms,01/13/1962,Yes,72.0,,Yes,Yes,PayPal,115.15,8349.45,No
9025-ZRPVR,Mr,11/04/1978,No,9.0,,Yes,No internet service,Credit card,18.95,185.6,Yes
1905-OEILC,Ms,06/26/1974,No,1.0,,No,No internet service,Credit card,19.5,19.5,No
7858-GTZSP,Mr,09/28/1972,No,12.0,Fiber optic,No,No,Bank transfer (automatic),86.55,1066.9,No
3285-UCQVC,Mr,09/02/1955,No,37.0,,No,No,Credit card,28.6,973.55,Yes
6248-BSHKG,Ms,07/06/1963,Yes,61.0,,No,No internet service,Credit card,20.4,1226.45,No
4685-TFLLS,Mr,03/31/1959,Yes,18.0,Fiber optic,No,No internet service,PayPal,19.8,342.3,No
3470-BTGQO,Miss,12/05/1974,No,21.0,,Yes,No,PayPal,45.65,985.05,No
1209-VFFOC,Mr,04/06/1960,Yes,68.0,,No,No,Credit card,56.4,3948.45,No
8224-DWCKX,Mr,09/22/1963,No,12.0,,Yes,No,Credit card,73.3,828.05,No
5482-PLVPE,Miss,07/11/1964,No,2.0,,No,No,Credit card,24.35,41.85,Yes
4553-DVPZG,Ms,08/12/1960,Yes,62.0,,No,Yes,Credit card,101.35,6164.7,No
4902-OHLSK,Ms,09/26/1958,No,29.0,DSL,,Yes,Credit card,98.65,2862.75,Yes
6917-IAYHD,Mr,05/02/1955,No,1.0,Fiber optic,Yes,No,Credit card,33.6,33.6,No
0495-ZBNGW,Mr,01/17/1956,Yes,5.0,,No,No,Credit card,79.9,343.95,Yes
8620-RJPZN,Miss,12/09/1962,No,1.0,DSL,Yes,No internet service,PayPal,20.7,20.7,No
7572-KPVKK,Mr,02/01/1952,No,62.0,,No,Yes,Credit card,104.05,6590.5,No
2642-MAWLJ,Mr,08/03/1968,Yes,36.0,,No,No internet service,Credit card,20.25,717.95,No
2357-COQEK,Ms,02/10/1953,No,28.0,,No,Yes,PayPal,103.3,2890.65,Yes
7103-ZGVNT,Miss,08/02/1960,Yes,69.0,,Banana,Yes,PayPal,73.7,4885.85,No
3737-GCSPV,Ms,07/27/1966,Yes,11.0,,Yes,Yes,Credit card,96.2,1222.05,Yes
2027-WKXMW,Mr,07/14/1974,Yes,63.0,,No,Yes,Bank transfer (automatic),108.75,6871.7,No
7137-NAXML,Mr,08/31/1965,No,23.0,,No,No internet service,Credit card,20.15,405.6,No
2428-ZMCTB,Miss,01/01/1969,No,10.0,,No,No internet service,Credit card,19.75,208.25,No
2961-VNFKL,Ms.,08/20/1960,Yes,71.0,,No,No internet service,Bank transfer (automatic),25.95,1801.9,No
1768-HNVGJ,Mr,09/28/1962,No,45.0,,Yes,No,Bank transfer (automatic),70.05,3062.45,No
6963-KQYQB,Mr,05/30/1971,Yes,70.0,,Yes,No internet service,PayPal,24.05,1764.75,No
5934-RMPOV,Miss,03/21/1961,No,22.0,,,No,Credit card,84.75,1816.75,No
1207-BLKSA,Mr,04/25/1971,Yes,52.0,,No,No internet service,Credit card,23.05,1255.1,No
4088-YLDSU,Mr,05/20/1966,Yes,55.0,,No,Yes,Credit card,104.15,5743.05,Yes
8316-BBQAY,Ms,05/06/1959,No,65.0,,Yes,Yes,PayPal,59.95,3921.1,No
1166-PQLGG,Miss,10/02/1954,Yes,72.0,,Yes,No internet service,Credit card,19.55,1463.45,No
3146-JTQHR,Mr,03/20/1963,Yes,10.0,,Yes,No internet service,Credit card,19.6,189.45,No
4291-YZODP,Miss,12/03/1968,No,7.0,,No,No internet service,Credit card,20.05,96.8,No
4395-PZMSN,Ms.,12/28/1966,No,5.0,,Yes,No,Credit card,85.55,408.5,No
6427-FEFIG,Mr,01/06/1963,Yes,24.0,,No,Yes,PayPal,78.6,1846.65,No
0017-IUDMW,Mr,04/15/1976,Yes,72.0,Fiber optic,No,Yes,Credit card,116.8,8456.75,No
8706-HRADD,Ms,11/24/1962,No,21.0,,Yes,Yes,Credit card,43.55,1011.5,No
9955-QOPOY,Ms.,06/14/1959,Yes,69.0,DSL,No,Yes,PayPal,60.8,4263.4,No
4385-ZKVNW,Miss,08/19/1964,Yes,44.0,DSL,Yes,No,Credit card,54.9,2549.1,No
5446-DKWYW,Ms,08/21/1962,Yes,61.0,,,Yes,Credit card,65.2,3965.05,No
2034-CGRHZ,Mr,04/03/1955,No,24.0,,Yes,Yes,PayPal,102.95,2496.7,Yes
5797-APWZC,Mr,02/14/1974,No,1.0,,Yes,Yes,Credit card,90.6,90.6,Yes
3683-QKIUE,Mr,03/03/1951,No,6.0,,Yes,No,Credit card,50.8,288.05,Yes
4228-ZGYUW,Ms,01/05/1959,No,4.0,Fiber optic,No,No,Credit card,90.05,368.1,Yes
9031-ZVQPT,Mr,02/28/1977,Yes,72.0,,Yes,Yes,Credit card,108.2,7840.6,No
2990-IAJSV,Mr,02/16/1950,No,72.0,,No,Yes,Credit card,92.0,6632.75,No
8107-KNCIM,Mr,08/27/1970,Yes,14.0,,Yes,No,Credit card,75.1,1013.35,No
9027-YFHQJ,Mr,04/10/1975,No,7.0,,,No internet service,Credit card,25.05,152.95,No
5176-LDKUH,Mr,02/10/1961,No,48.0,,Yes,No,Credit card,75.15,3772.65,No
4644-OBGFZ,Miss,01/03/1953,Yes,55.0,Fiber optic,,No internet service,Credit card,19.5,1026.35,No
7926-IJOOU,Mr,05/16/1972,No,1.0,,No,No internet service,Credit card,19.3,19.3,No
6480-YAGIY,Mr,11/10/1967,No,45.0,DSL,Yes,Yes,Credit card,112.2,5031.85,No
4029-HPFVY,Mr,01/26/1970,No,3.0,,Yes,No,PayPal,70.3,220.4,No
7602-DBTOU,Mr,02/19/1961,Yes,71.0,,No,No internet service,Credit card,19.6,1416.5,No
5345-BMKWB,Miss,03/29/1956,Yes,8.0,,Yes,No internet service,Credit card,20.25,158.35,No
3519-ZKXGG,Mr,07/27/1961,Yes,3.0,,No,No,Credit card,75.85,256.6,Yes
5457-COLHT,Mr,08/12/1976,Yes,69.0,,Yes,Yes,Credit card,80.65,5542.55,No
6416-TVAIH,Mr,02/11/1979,Yes,1.0,,No,No,PayPal,68.5,68.5,Yes
5451-YHYPW,Mr,04/09/1965,Yes,72.0,,No,Yes,PayPal,115.75,8443.7,No
5108-ADXWO,Miss,07/10/1974,No,11.0,,No,No,Credit card,73.5,791.75,Yes
7998-WNZEM,Ms.,04/08/1955,No,71.0,Fiber optic,Yes,No,PayPal,80.6,5708.2,No
3066-RRJIO,Ms,05/02/1952,No,1.0,,Yes,No,Credit card,69.95,69.95,Yes
4664-NJCMS,Ms,10/18/1953,Yes,33.0,,,Yes,Credit card,59.55,2016.3,No
0307-BCOPK,Mr,08/24/1973,No,16.0,DSL,Yes,No internet service,Credit card,19.05,326.65,No
7629-WFGLW,Miss,04/03/1954,Yes,56.0,,No,No,Credit card,95.65,5471.75,No
2542-HYGIQ,Mr,09/19/1952,No,1.0,DSL,No,No internet service,PayPal,19.95,19.95,No
6715-OFDBP,Mr,12/03/1954,No,5.0,,Yes,Yes,Credit card,70.05,346.4,Yes
5016-LIPDW,Mr,07/19/1978,Yes,57.0,,Yes,No internet service,Credit card,19.4,1061.6,No
6481-LXPWL,Mr,11/06/1965,Yes,56.0,,Yes,No,,36.1,1971.5,No
1567-DSCIC,Miss,06/21/1953,No,8.0,,Yes,Yes,Credit card,94.0,773.65,Yes
2150-UWTFY,Mr,12/01/1963,Yes,22.0,,No,No,PayPal,61.15,1422.05,Yes
6124-ACRHJ,Mr,07/06/1959,No,1.0,,No,No internet service,Credit card,19.75,19.75,No
9362-MWODR,Mr,06/20/1979,No,40.0,,Yes,Yes,Credit card,64.1,2460.35,No
